Id	propName	propDesc	propIcon
802001	名称待定		X1_icon_huoenhaimu
802002	名称待定		X1_icon_huoenhaimu
802003	名称待定		X1_icon_huoenhaimu
802004	名称待定		X1_icon_huoenhaimu
802005	名称待定		X1_icon_huoenhaimu
802006	名称待定		X1_icon_huoenhaimu
802007	名称待定		X1_icon_huoenhaimu
802008	名称待定		X1_icon_huoenhaimu
802009	名称待定		X1_icon_huoenhaimu
802010	名称待定		X1_icon_huoenhaimu
802011	名称待定		X1_icon_huoenhaimu
802012	名称待定		X1_icon_huoenhaimu
802013	名称待定		X1_icon_huoenhaimu
802014	名称待定		X1_icon_huoenhaimu
803001	名称待定		X1_icon_huoenhaimu
803002	名称待定		X1_icon_huoenhaimu
803003	名称待定		X1_icon_huoenhaimu
803004	名称待定		X1_icon_huoenhaimu
803005	名称待定		X1_icon_huoenhaimu
803006	名称待定		X1_icon_huoenhaimu
803007	名称待定		X1_icon_huoenhaimu
803008	名称待定		X1_icon_huoenhaimu
803009	名称待定		X1_icon_huoenhaimu
803010	名称待定		X1_icon_huoenhaimu
803011	名称待定		X1_icon_huoenhaimu
803012	名称待定		X1_icon_huoenhaimu
803013	名称待定		X1_icon_huoenhaimu
803014	名称待定		X1_icon_huoenhaimu
804001	名称待定		X1_icon_huoenhaimu
804002	名称待定		X1_icon_huoenhaimu
804003	名称待定		X1_icon_huoenhaimu
804004	名称待定		X1_icon_huoenhaimu
804005	名称待定		X1_icon_huoenhaimu
804006	名称待定		X1_icon_huoenhaimu
804007	名称待定		X1_icon_huoenhaimu
804008	名称待定		X1_icon_huoenhaimu
804009	名称待定		X1_icon_huoenhaimu
804010	名称待定		X1_icon_huoenhaimu
804011	名称待定		X1_icon_huoenhaimu
804012	名称待定		X1_icon_huoenhaimu
804013	名称待定		X1_icon_huoenhaimu
804014	名称待定		X1_icon_huoenhaimu
60202	名称待定	文本待定	X1_icon_huoenhaimu
60203	名称待定	文本待定	X1_icon_huoenhaimu
60204	名称待定	文本待定	X1_icon_huoenhaimu
60205	名称待定	文本待定	X1_icon_huoenhaimu
60206	名称待定	文本待定	X1_icon_huoenhaimu
60207	名称待定	文本待定	X1_icon_huoenhaimu
60208	名称待定	文本待定	X1_icon_huoenhaimu
60209	名称待定	文本待定	X1_icon_huoenhaimu
60210	名称待定	文本待定	X1_icon_huoenhaimu
60211	名称待定	文本待定	X1_icon_huoenhaimu
60212	名称待定	文本待定	X1_icon_huoenhaimu
60213	名称待定	文本待定	X1_icon_huoenhaimu
60214	名称待定	文本待定	X1_icon_huoenhaimu
60215	名称待定	文本待定	X1_icon_huoenhaimu
60216	名称待定	文本待定	X1_icon_huoenhaimu
60217	名称待定	文本待定	X1_icon_huoenhaimu
60218	名称待定	文本待定	X1_icon_huoenhaimu
60219	名称待定	文本待定	X1_icon_huoenhaimu
60220	名称待定	文本待定	X1_icon_huoenhaimu
60221	名称待定	文本待定	X1_icon_huoenhaimu
60222	名称待定	文本待定	X1_icon_huoenhaimu
60223	名称待定	文本待定	X1_icon_huoenhaimu
60224	名称待定	文本待定	X1_icon_huoenhaimu
60225	名称待定	文本待定	X1_icon_huoenhaimu
60226	名称待定	文本待定	X1_icon_huoenhaimu
60227	名称待定	文本待定	X1_icon_huoenhaimu
60228	名称待定	文本待定	X1_icon_huoenhaimu
60229	名称待定	文本待定	X1_icon_huoenhaimu
60230	名称待定	文本待定	X1_icon_huoenhaimu
60231	名称待定	文本待定	X1_icon_huoenhaimu
201001	名称待定		
201002	名称待定		
201003	名称待定		
201004	名称待定		
201005	名称待定		
201006	名称待定		
1	废弃	废弃	
5	废弃	废弃	
6	废弃	废弃	
15	废弃	废弃	
21	废弃	废弃	
22	废弃	废弃	
27	废弃	废弃	
28	废弃	废弃	
29	废弃	废弃	
44	废弃	废弃	
45	废弃	废弃	
46	废弃	废弃	
47	废弃	废弃	
48	废弃	废弃	
53	废弃	废弃	
54	废弃	废弃	
55	废弃	废弃	
56	废弃	废弃	
66	废弃	废弃	
70	废弃	废弃	
73	废弃	废弃	
78	废弃	废弃	
89	废弃	废弃	
90	废弃	废弃	
1201	废弃	废弃	
14	金钱	市面流通中常见的货币，可购买大部分商品	X1_icon_item_youxibi
16	钻石	全世界流通的珍贵货币	X1_icon_item_zuanshi
6000124	GP	每次充值获得，仅用于充值积分相关活动的进度统计	X1_icon_item_gp
17	经验	提升玩家的等级	X1_icon_wanjiajingyan
18	特权经验	累积特权经验可以获得更高的特权等级	X1_icon_item_tequanjingyan
91	墨翠卡	在猎头公司中进行英雄招募的道具	X1_icon_item_mocuika
69	友情点	好友互赠的道具，用于友情招募	X1_icon_item_youqingdian
19	紫晶卡	可用于猎头公司进行高级招募	X1_icon_item_zijingka
94	招募积分	通过高级招募积攒的积分，累积1000分后可获得积分奖励	X1_icon_item_zhaomujifen
20	会员招募卡	可用于在俱乐部中选择特定阵营进行招募	X1_icon_item_huiyuanzhaomuka
92	会员名片	可用于在俱乐部中交换英雄	X1_icon_item_huiyuanmingpian
23	参赛券	参与地下竞技场对战时需要的门票	X1_icon_item_cansaiquan
24	竞技点	在地下竞技场取得胜利而获得的点数，可以在竞技商店使用	X1_icon_item_jingjidian
77	竞猜币	锦标赛中竞猜使用的代币	X1_icon_item_jingcaibi
86	锦标赛点数	锦标赛获胜取得的点数，可在锦标赛商店使用	X1_icon_item_liansaidianshu
26	万能碎片	遣散英雄后可获得，可用于在超市的英雄商店中兑换5星英雄	X1_icon_item_yingxiongsuipian
30	活跃度	每日历练的象征，积累到一定数量可领取活跃度宝箱	X1_icon_item_huoyuedu
31	医疗药剂	异端之战中回复己方英雄生命的道具	X1_icon_item_yiliaoyaoji
43	小型核弹	异端之战可使用的道具，使用后直接消灭全部敌人	X1_icon_item_xiaoxinghedan
33	公会活跃	参与公会日常可以获得	X1_icon_item_huiyuanmingpian
60	幸运币	轮盘中使用的道具	X1_icon_item_xingyunbi
61	高级幸运币	高级轮盘中使用的道具	X1_icon_item_gaojixingyunbi
62	幸运轮盘刷新次数	幸运轮盘刷新消耗的道具	
63	高级轮盘刷新次数	高级轮盘刷新消耗的道具	
64	改名卡	可用于修改昵称	X1_icon_item_gaimingka
65	公会贡献	公会活动中获得的道具，可以在公会商店使用或升级公会科技	X1_icon_item_gonghuigongxian
67	腐化结晶	可在腐化侵袭活动商城限时兑换各种奖励，活动结束后系统会自动回收	X1_icon_item_zhengbeixiang
68	成长值	完成成长手册任务可获得成长值，用于提升成长手册的等级	X1_icon_item_chengzhangzhi
71	腐化之战次数	负责记录腐化之战次数	X1_icon_item_kexuejia
72	公会BOSS挑战次数	负责记录公会BOSS挑战次数	X1_icon_item_kexuejia
79	情报	接受探索任务需要消耗的一定数量的情报	X1_icon_item_qingbao
80	情报线索	可用于刷新探索任务	X1_icon_item_qingbaoxiansuo
83	探索免费刷新次数	可免费刷新探索任务	X1_icon_item_qingbaoxiansuo
87	命运招募卡	可在限时招募活动中进行1次招募	X1_icon_item_mingyunzhaomuka
96	降临积分	降临商城购买物品所需消耗的货币	X1_icon_item_hejinsuipian
7	轮盘积分	轮盘时获得，可用于轮盘商店中兑换道具	X1_icon_item_lunpanjifen
74	俱乐部积分	用于俱乐部商店兑换5星英雄碎片	X1_icon_item_julebujifen
8	遗忘积分	参与遗忘之城获得，用于遗忘商城兑换奖励	X1_icon_item_yiwangjifen
93	战功	异端之战完成时间获得的稀有货币，可于商店购物消耗	X1_icon_item_zhangong
97	荣耀积分	跨服战阵商城购买物品所需消耗的货币	X1_icon_item_kuafujifen
98	梦魇积分	梦魇商城购买物品所消耗的货币	X1_icon_iteam_mengyanjifen
103	荣耀积分	可在巅峰商购买物品	X1_icon_item_kuafujifen
99	迷雾之战挑战次数	负责记录迷雾之战挑战次数	X1_icon_item_kexuejia
101	背包格数	背包格数增加数	X1_icon_item_qingbao
102	巅峰挑战卡	用于参加九境巅峰挑战	X1_icon_item_kexuejia
105	额外训练次数	可以进行额外的快速训练，会优先于付费快速训练进行消耗	X1_icon_item_xunliancishu
81	探索特权	探索特权的证明，每日首次钻石、情报线索刷新必出紫色探索任务，购买后永久有效	X1_icon_item_tansuotequan
82	高阶探索特权	高阶探索特权的证明，每日第3次钻石、情报线索刷新必出橙色探索任务，购买后永久有效	X1_icon_item_gaojitansuotequan
88	快速训练特权	快速训练特权的证明，每日可额外增加2次免费快速训练机会，和8次额外购买机会，有效期30天	X1_icon_item_kuaisuxunliantequan
82001	腐化之战特权	可激活腐化之战挑战特权，每天2次免费次数，6次额外购买次数，持续30天	X1_icon_item_fuhuazhizhantequan
100	基因研究特权	开启基因研究特权，可额外增加1个基因研究栏位，每周限购1次	X1_icon_item_shenquantequan
1002	盲盒秘钥	可在神秘盲盒中抽取1次随机奖励	X1_icon_item_manghemiyao
1003	盲盒积分	参与神秘盲盒活动获取的积分，可在兑换商店中兑换各类商品	X1_icon_item_manghejifen
1004	愿望十字	可在命运魔镜中开启魔镜获得奖励	X1_icon_item_yuanwangshizi
1009	暗物质	可通过参与混乱之治获得，可在暗物质商店兑换各种奖励	X1_icon_item_anwuzhi
1010	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1011	指令积分	完成神秘指令任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1012	特训许可	允许进行每周特训的凭证	X1_icon_item_texunxuke
1013	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1014	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1015	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1016	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1017	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1018	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1019	任务积分	完成限时任务可获得，累计指定数量可获得任务积分奖励	X1_icon_item_renwujifen
1101	绿色晶核	可在晶核兑换活动中兑换指定奖励，活动期间参与晶核挑战和闯关训练几率获得，活动结束后系统会自动回收	x1_icon_item_jinhelv
1102	蓝色晶核	可在晶核兑换活动中兑换指定奖励，活动期间闯关训练、竞技场、异端之战、腐化之战扫荡几率获得，活动结束后系统会自动回收	x1_icon_item_jinhelan
1103	紫色晶核	可在晶核兑换活动中兑换指定奖励，活动期间参与晶核挑战和闯关训练几率获得，活动结束后系统会自动回收	x1_icon_item_jinhezi
1104	橙色晶核	可在晶核兑换活动中兑换指定奖励，活动期间闯关训练低几率获得，也可通过使用神秘晶核获得，活动结束后系统会自动回收	x1_icon_item_jinhecheng
1105	神秘晶核	神秘的晶核，使用后可随机获得蓝色、紫色或橙色晶核，活动结束后系统会自动回收	x1_icon_item_shenmijinhe
60465	强力催化剂自选II		X1_icon_item_peigeixiang4
60466	超级催化剂自选II		X1_icon_item_peigeixiang5
106	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
107	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
108	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
109	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
110	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
111	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
112	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
113	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
114	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
115	赛季积分	完成赛季活动任务可获得赛季积分，用于提升赛季活动奖励等级	x1_icon_item_saijizhi
1300	突破值	极限突破活动获得，累积到一定数量可领取奖励	X1_icon_item_tupozhi
50000	阿尔法粒子	次元引擎中可进行上缴的道具，上缴每个可获得1点积分来提升公会贡献等级，同时获得1个神秘晶矿，神秘晶矿可用于引擎工坊中兑换奖励，活动结束后系统自动回收	X1_icon_item_lizi
50001	贝塔能源	次元引擎中可进行上缴的道具，上缴每个可获得2点积分来提升公会贡献等级，同时获得2个神秘晶矿，神秘晶矿可用于引擎工坊中兑换奖励，活动结束后系统自动回收	X1_icon_item_nengyuan
50002	伽马原石	次元引擎中可进行上缴的道具，上缴每个可获得10点积分来提升公会贡献等级，同时获得10个神秘晶矿，神秘晶矿可用于引擎工坊中兑换奖励，活动结束后系统自动回收	X1_icon_item_yuanshi
50003	神秘晶矿	用于在次元引擎的次元工坊中兑换奖励，活动结束后系统自动回收	X1_icon_item_shenmijingkuang
50004	好运宝石	可在开服馈赠活动中抽取奖励，活动结束后系统会自动回收	X1_icon_item_xingyunbaoshi
50005	心愿石	可在英雄驾到活动中抽取心愿奖励	X1_icon_item_xingyuanshi
50006	幸运星	可在幸运星活动中抽取奖励，活动期间可通过闯关训练、异端之战有几率获得，活动结束后系统会自动回收	X1_icon_item_xingyunxing
50007	限定招募卡	可在限时招募活动中进行1次招募	X1_icon_item_xianshijiubaka
