Id	Difficulty	Name	NextLevel	LevelLimit	MonsterGroup	Reward	RandomRewardMin	RandomReward	RecommendFightAbility	RankTime	InvasionBoss	InvasionBossReward	InvasionBossTime	InvasionBossHolding	SortId	BattleEvent
8205	5	2250	8215	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2250	null
8215	5	2251	8225	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2251	null
8225	5	2252	8235	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2252	null
8235	5	2253	8245	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2253	null
8245	5	2254	8255	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2254	null
8255	5	2255	8265	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2255	null
8265	5	2256	8275	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2256	null
8275	5	2257	8285	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2257	null
8285	5	2258	8295	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2258	null
8295	5	2259	8305	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2259	null
8305	5	2260	8315	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2260	null
8315	5	2261	8325	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2261	null
8325	5	2262	8335	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2262	null
8335	5	2263	8345	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2263	null
8345	5	2264	8355	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2264	null
8355	5	2265	8365	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2265	null
8365	5	2266	8375	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2266	null
8375	5	2267	8385	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2267	null
8385	5	2268	8395	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2268	null
8395	5	2269	8405	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2269	null
8405	5	2270	9015	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2270	null
9015	5	2271	9025	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2271	null
9025	5	2272	9035	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2272	null
9035	5	2273	9045	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2273	null
9045	5	2274	9055	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2274	null
9055	5	2275	9065	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2275	null
9065	5	2276	9075	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2276	null
9075	5	2277	9085	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2277	null
9085	5	2278	9095	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2278	null
9095	5	2279	9105	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2279	null
9105	5	2280	9115	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2280	null
9115	5	2281	9125	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2281	null
9125	5	2282	9135	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2282	null
9135	5	2283	9145	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2283	null
9145	5	2284	9155	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2284	null
9155	5	2285	9165	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2285	null
9165	5	2286	9175	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2286	null
9175	5	2287	9185	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2287	null
9185	5	2288	9195	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2288	null
9195	5	2289	9205	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2289	null
9205	5	2290	9215	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2290	null
9215	5	2291	9225	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2291	null
9225	5	2292	9235	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2292	null
9235	5	2293	9245	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2293	null
9245	5	2294	9255	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2294	null
9255	5	2295	9265	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2295	null
9265	5	2296	9275	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2296	null
9275	5	2297	9285	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2297	null
9285	5	2298	9295	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2298	null
9295	5	2299	9305	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2299	null
9305	5	2300	9315	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2300	null
9315	5	2301	9325	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2301	null
9325	5	2302	9335	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2302	null
9335	5	2303	9345	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2303	null
9345	5	2304	9355	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2304	null
9355	5	2305	9365	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2305	null
9365	5	2306	9375	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2306	null
9375	5	2307	9385	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2307	null
9385	5	2308	9395	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2308	null
9395	5	2309	9405	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2309	null
9405	5	2310	10015	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2310	null
10015	5	2311	10025	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2311	null
10025	5	2312	10035	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2312	null
10035	5	2313	10045	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2313	null
10045	5	2314	10055	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2314	null
10055	5	2315	10065	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2315	null
10065	5	2316	10075	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2316	null
10075	5	2317	10085	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2317	null
10085	5	2318	10095	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2318	null
10095	5	2319	10105	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	2319	null
