Id	Formation	Contents	Rewardgroup
4100648	1	41006481#41006482#41006483#41006484#41006485	null
4100649	6	41006491#41006492#41006493#41006494#41006495	null
4100650	5	41006501#41006502#41006503#41006504#41006505	null
4100651	1	41006511#41006512#41006513#41006514#41006515	null
4100652	6	41006521#41006522#41006523#41006524#41006525	null
4100653	2	41006531#41006532#41006533#41006534#41006535	null
4100654	3	41006541#41006542#41006543#41006544#41006545	null
4100655	1	41006551#41006552#41006553#41006554#41006555	null
4100656	5	41006561#41006562#41006563#41006564#41006565	null
4100657	4	41006571#41006572#41006573#41006574#41006575	null
4100658	1	41006581#41006582#41006583#41006584#41006585	null
4100659	6	41006591#41006592#41006593#41006594#41006595	null
4100660	3	41006601#41006602#41006603#41006604#41006605	null
4100661	6	41006611#41006612#41006613#41006614#41006615	null
4100662	1	41006621#41006622#41006623#41006624#41006625	null
4100663	6	41006631#41006632#41006633#41006634#41006635	null
4100664	2	41006641#41006642#41006643#41006644#41006645	null
4100665	1	41006651#41006652#41006653#41006654#41006655	null
4100666	6	41006661#41006662#41006663#41006664#41006665	null
4100667	4	41006671#41006672#41006673#41006674#41006675	null
4100668	6	41006681#41006682#41006683#41006684#41006685	null
4100669	1	41006691#41006692#41006693#41006694#41006695	null
4100670	6	41006701#41006702#41006703#41006704#41006705	null
4100671	5	41006711#41006712#41006713#41006714#41006715	null
4100672	1	41006721#41006722#41006723#41006724#41006725	null
4100673	6	41006731#41006732#41006733#41006734#41006735	null
4100674	2	41006741#41006742#41006743#41006744#41006745	null
4100675	3	41006751#41006752#41006753#41006754#41006755	null
4100676	1	41006761#41006762#41006763#41006764#41006765	null
4100677	5	41006771#41006772#41006773#41006774#41006775	null
4100678	4	41006781#41006782#41006783#41006784#41006785	null
4100679	1	41006791#41006792#41006793#41006794#41006795	null
4100680	6	41006801#41006802#41006803#41006804#41006805	null
4100681	3	41006811#41006812#41006813#41006814#41006815	null
4100682	6	41006821#41006822#41006823#41006824#41006825	null
4100683	1	41006831#41006832#41006833#41006834#41006835	null
4100684	6	41006841#41006842#41006843#41006844#41006845	null
4100685	2	41006851#41006852#41006853#41006854#41006855	null
4100686	1	41006861#41006862#41006863#41006864#41006865	null
4100687	6	41006871#41006872#41006873#41006874#41006875	null
4100688	4	41006881#41006882#41006883#41006884#41006885	null
4100689	6	41006891#41006892#41006893#41006894#41006895	null
4100690	1	41006901#41006902#41006903#41006904#41006905	null
4100691	6	41006911#41006912#41006913#41006914#41006915	null
4100692	5	41006921#41006922#41006923#41006924#41006925	null
4100693	1	41006931#41006932#41006933#41006934#41006935	null
4100694	6	41006941#41006942#41006943#41006944#41006945	null
4100695	2	41006951#41006952#41006953#41006954#41006955	null
4100696	3	41006961#41006962#41006963#41006964#41006965	null
4100697	1	41006971#41006972#41006973#41006974#41006975	null
4100698	5	41006981#41006982#41006983#41006984#41006985	null
4100699	4	41006991#41006992#41006993#41006994#41006995	null
4100700	1	41007001#41007002#41007003#41007004#41007005	null
4100701	6	41007011#41007012#41007013#41007014#41007015	null
4100702	3	41007021#41007022#41007023#41007024#41007025	null
4100703	6	41007031#41007032#41007033#41007034#41007035	null
4100704	1	41007041#41007042#41007043#41007044#41007045	null
4100705	6	41007051#41007052#41007053#41007054#41007055	null
4100706	2	41007061#41007062#41007063#41007064#41007065	null
4100707	1	41007071#41007072#41007073#41007074#41007075	null
4100708	6	41007081#41007082#41007083#41007084#41007085	null
4100709	4	41007091#41007092#41007093#41007094#41007095	null
4100710	6	41007101#41007102#41007103#41007104#41007105	null
4100711	1	41007111#41007112#41007113#41007114#41007115	null
4100712	6	41007121#41007122#41007123#41007124#41007125	null
4100713	5	41007131#41007132#41007133#41007134#41007135	null
4100714	1	41007141#41007142#41007143#41007144#41007145	null
4100715	6	41007151#41007152#41007153#41007154#41007155	null
4100716	2	41007161#41007162#41007163#41007164#41007165	null
4100717	3	41007171#41007172#41007173#41007174#41007175	null
4100718	1	41007181#41007182#41007183#41007184#41007185	null
4100719	5	41007191#41007192#41007193#41007194#41007195	null
4100720	4	41007201#41007202#41007203#41007204#41007205	null
4100721	1	41007211#41007212#41007213#41007214#41007215	null
4100722	6	41007221#41007222#41007223#41007224#41007225	null
4100723	3	41007231#41007232#41007233#41007234#41007235	null
4100724	6	41007241#41007242#41007243#41007244#41007245	null
4100725	1	41007251#41007252#41007253#41007254#41007255	null
4100726	6	41007261#41007262#41007263#41007264#41007265	null
4100727	2	41007271#41007272#41007273#41007274#41007275	null
4100728	1	41007281#41007282#41007283#41007284#41007285	null
4100729	6	41007291#41007292#41007293#41007294#41007295	null
4100730	4	41007301#41007302#41007303#41007304#41007305	null
4100731	6	41007311#41007312#41007313#41007314#41007315	null
4100732	1	41007321#41007322#41007323#41007324#41007325	null
4100733	6	41007331#41007332#41007333#41007334#41007335	null
4100734	5	41007341#41007342#41007343#41007344#41007345	null
4100735	1	41007351#41007352#41007353#41007354#41007355	null
4100736	6	41007361#41007362#41007363#41007364#41007365	null
4100737	2	41007371#41007372#41007373#41007374#41007375	null
4100738	3	41007381#41007382#41007383#41007384#41007385	null
4100739	1	41007391#41007392#41007393#41007394#41007395	null
4100740	5	41007401#41007402#41007403#41007404#41007405	null
4100741	4	41007411#41007412#41007413#41007414#41007415	null
4100742	1	41007421#41007422#41007423#41007424#41007425	null
4100743	6	41007431#41007432#41007433#41007434#41007435	null
4100744	3	41007441#41007442#41007443#41007444#41007445	null
4100745	6	41007451#41007452#41007453#41007454#41007455	null
4100746	1	41007461#41007462#41007463#41007464#41007465	null
4100747	6	41007471#41007472#41007473#41007474#41007475	null
4100748	2	41007481#41007482#41007483#41007484#41007485	null
4100749	1	41007491#41007492#41007493#41007494#41007495	null
4100750	6	41007501#41007502#41007503#41007504#41007505	null
4100751	4	41007511#41007512#41007513#41007514#41007515	null
4100752	6	41007521#41007522#41007523#41007524#41007525	null
4100753	1	41007531#41007532#41007533#41007534#41007535	null
4100754	6	41007541#41007542#41007543#41007544#41007545	null
4100755	5	41007551#41007552#41007553#41007554#41007555	null
4100756	1	41007561#41007562#41007563#41007564#41007565	null
4100757	6	41007571#41007572#41007573#41007574#41007575	null
4100758	2	41007581#41007582#41007583#41007584#41007585	null
4100759	3	41007591#41007592#41007593#41007594#41007595	null
4100760	1	41007601#41007602#41007603#41007604#41007605	null
4100761	5	41007611#41007612#41007613#41007614#41007615	null
4100762	4	41007621#41007622#41007623#41007624#41007625	null
4100763	1	41007631#41007632#41007633#41007634#41007635	null
4100764	6	41007641#41007642#41007643#41007644#41007645	null
4100765	3	41007651#41007652#41007653#41007654#41007655	null
4100766	6	41007661#41007662#41007663#41007664#41007665	null
4100767	1	41007671#41007672#41007673#41007674#41007675	null
4100768	6	41007681#41007682#41007683#41007684#41007685	null
4100769	2	41007691#41007692#41007693#41007694#41007695	null
4100770	1	41007701#41007702#41007703#41007704#41007705	null
4100771	6	41007711#41007712#41007713#41007714#41007715	null
4100772	4	41007721#41007722#41007723#41007724#41007725	null
4100773	6	41007731#41007732#41007733#41007734#41007735	null
4100774	1	41007741#41007742#41007743#41007744#41007745	null
4100775	6	41007751#41007752#41007753#41007754#41007755	null
4100776	5	41007761#41007762#41007763#41007764#41007765	null
4100777	1	41007771#41007772#41007773#41007774#41007775	null
4100778	6	41007781#41007782#41007783#41007784#41007785	null
4100779	2	41007791#41007792#41007793#41007794#41007795	null
4100780	3	41007801#41007802#41007803#41007804#41007805	null
4100781	1	41007811#41007812#41007813#41007814#41007815	null
4100782	5	41007821#41007822#41007823#41007824#41007825	null
4100783	4	41007831#41007832#41007833#41007834#41007835	null
4100784	1	41007841#41007842#41007843#41007844#41007845	null
4100785	6	41007851#41007852#41007853#41007854#41007855	null
4100786	3	41007861#41007862#41007863#41007864#41007865	null
4100787	6	41007871#41007872#41007873#41007874#41007875	null
4100788	1	41007881#41007882#41007883#41007884#41007885	null
4100789	6	41007891#41007892#41007893#41007894#41007895	null
4100790	2	41007901#41007902#41007903#41007904#41007905	null
4100791	1	41007911#41007912#41007913#41007914#41007915	null
4100792	6	41007921#41007922#41007923#41007924#41007925	null
4100793	4	41007931#41007932#41007933#41007934#41007935	null
4100794	6	41007941#41007942#41007943#41007944#41007945	null
4100795	1	41007951#41007952#41007953#41007954#41007955	null
4100796	6	41007961#41007962#41007963#41007964#41007965	null
4100797	5	41007971#41007972#41007973#41007974#41007975	null
4100798	1	41007981#41007982#41007983#41007984#41007985	null
4100799	6	41007991#41007992#41007993#41007994#41007995	null
4100800	2	41008001#41008002#41008003#41008004#41008005	null
4100801	3	41008011#41008012#41008013#41008014#41008015	null
4100802	1	41008021#41008022#41008023#41008024#41008025	null
4100803	5	41008031#41008032#41008033#41008034#41008035	null
4100804	4	41008041#41008042#41008043#41008044#41008045	null
4100805	1	41008051#41008052#41008053#41008054#41008055	null
4100806	6	41008061#41008062#41008063#41008064#41008065	null
4100807	3	41008071#41008072#41008073#41008074#41008075	null
4100808	6	41008081#41008082#41008083#41008084#41008085	null
4100809	1	41008091#41008092#41008093#41008094#41008095	null
4100810	6	41008101#41008102#41008103#41008104#41008105	null
4100811	2	41008111#41008112#41008113#41008114#41008115	null
4100812	1	41008121#41008122#41008123#41008124#41008125	null
4100813	6	41008131#41008132#41008133#41008134#41008135	null
4100814	4	41008141#41008142#41008143#41008144#41008145	null
4100815	6	41008151#41008152#41008153#41008154#41008155	null
4100816	1	41008161#41008162#41008163#41008164#41008165	null
4100817	6	41008171#41008172#41008173#41008174#41008175	null
4100818	5	41008181#41008182#41008183#41008184#41008185	null
4100819	1	41008191#41008192#41008193#41008194#41008195	null
4100820	6	41008201#41008202#41008203#41008204#41008205	null
4200001	6	42000011#42000012#42000013#42000014#42000015	null
4200002	2	42000021#42000022#42000023#42000024#42000025	null
4200003	3	42000031#42000032#42000033#42000034#42000035	null
4200004	1	42000041#42000042#42000043#42000044#42000045	null
4200005	5	42000051#42000052#42000053#42000054#42000055	null
4200006	4	42000061#42000062#42000063#42000064#42000065	null
4200007	1	42000071#42000072#42000073#42000074#42000075	null
4200008	6	42000081#42000082#42000083#42000084#42000085	null
4200009	3	42000091#42000092#42000093#42000094#42000095	null
4200010	6	42000101#42000102#42000103#42000104#42000105	null
4200011	1	42000111#42000112#42000113#42000114#42000115	null
4200012	6	42000121#42000122#42000123#42000124#42000125	null
4200013	2	42000131#42000132#42000133#42000134#42000135	null
4200014	1	42000141#42000142#42000143#42000144#42000145	null
4200015	6	42000151#42000152#42000153#42000154#42000155	null
4200016	4	42000161#42000162#42000163#42000164#42000165	null
4200017	6	42000171#42000172#42000173#42000174#42000175	null
4200018	1	42000181#42000182#42000183#42000184#42000185	null
4200019	6	42000191#42000192#42000193#42000194#42000195	null
4200020	5	42000201#42000202#42000203#42000204#42000205	null
4200021	1	42000211#42000212#42000213#42000214#42000215	null
4200022	6	42000221#42000222#42000223#42000224#42000225	null
4200023	2	42000231#42000232#42000233#42000234#42000235	null
4200024	3	42000241#42000242#42000243#42000244#42000245	null
4200025	1	42000251#42000252#42000253#42000254#42000255	null
4200026	5	42000261#42000262#42000263#42000264#42000265	null
4200027	4	42000271#42000272#42000273#42000274#42000275	null
4200028	1	42000281#42000282#42000283#42000284#42000285	null
4200029	6	42000291#42000292#42000293#42000294#42000295	null
4200030	3	42000301#42000302#42000303#42000304#42000305	null
4200031	6	42000311#42000312#42000313#42000314#42000315	null
4200032	1	42000321#42000322#42000323#42000324#42000325	null
4200033	6	42000331#42000332#42000333#42000334#42000335	null
4200034	2	42000341#42000342#42000343#42000344#42000345	null
4200035	1	42000351#42000352#42000353#42000354#42000355	null
4200036	6	42000361#42000362#42000363#42000364#42000365	null
4200037	4	42000371#42000372#42000373#42000374#42000375	null
4200038	6	42000381#42000382#42000383#42000384#42000385	null
4200039	1	42000391#42000392#42000393#42000394#42000395	null
4200040	6	42000401#42000402#42000403#42000404#42000405	null
4200041	5	42000411#42000412#42000413#42000414#42000415	null
4200042	1	42000421#42000422#42000423#42000424#42000425	null
4200043	6	42000431#42000432#42000433#42000434#42000435	null
4200044	2	42000441#42000442#42000443#42000444#42000445	null
4200045	3	42000451#42000452#42000453#42000454#42000455	null
4200046	1	42000461#42000462#42000463#42000464#42000465	null
4200047	5	42000471#42000472#42000473#42000474#42000475	null
4200048	4	42000481#42000482#42000483#42000484#42000485	null
4200049	1	42000491#42000492#42000493#42000494#42000495	null
4200050	6	42000501#42000502#42000503#42000504#42000505	null
4200051	3	42000511#42000512#42000513#42000514#42000515	null
4200052	6	42000521#42000522#42000523#42000524#42000525	null
4200053	1	42000531#42000532#42000533#42000534#42000535	null
4200054	6	42000541#42000542#42000543#42000544#42000545	null
4200055	2	42000551#42000552#42000553#42000554#42000555	null
4200056	1	42000561#42000562#42000563#42000564#42000565	null
4200057	6	42000571#42000572#42000573#42000574#42000575	null
4200058	4	42000581#42000582#42000583#42000584#42000585	null
4200059	6	42000591#42000592#42000593#42000594#42000595	null
4200060	1	42000601#42000602#42000603#42000604#42000605	null
4200061	6	42000611#42000612#42000613#42000614#42000615	null
4200062	5	42000621#42000622#42000623#42000624#42000625	null
4200063	1	42000631#42000632#42000633#42000634#42000635	null
4200064	6	42000641#42000642#42000643#42000644#42000645	null
4200065	2	42000651#42000652#42000653#42000654#42000655	null
4200066	3	42000661#42000662#42000663#42000664#42000665	null
