Id	ActivityId	ChapterID	Order	OpenRules	PasseRules	MaxStar	StarCondServer	Cost	RepeatTimes	RepeatReset	RepeatType	MonsterGroup	BattleTime	LineRules	BuffTarget	BuffId	FirstReward	RepeatReward	RandomDrop	RandomDropShow
2011219	80011	20112	19	1#2011218	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300245	20	null	null	0	60443#1|14#38300|3#20800	14#38300|3#20800	null	null
2011220	80011	20112	20	1#2011219	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300246	20	null	null	0	60443#1|14#38400|3#20850	14#38400|3#20850	null	null
2011221	80011	20112	21	1#2011220	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300247	20	null	null	0	60443#1|14#38500|3#20900	14#38500|3#20900	null	null
2011222	80011	20112	22	1#2011221	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300248	20	null	null	0	60443#1|14#38600|3#20950	14#38600|3#20950	null	null
2011223	80011	20112	23	1#2011222	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300249	20	null	null	0	60443#1|14#38700|3#21000	14#38700|3#21000	null	null
2011224	80011	20112	24	1#2011223	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300250	20	null	null	0	60443#1|14#38800|3#21050	14#38800|3#21050	null	null
2011225	80011	20112	25	1#2011224	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300251	20	null	null	0	60443#1|14#38900|3#21100	14#38900|3#21100	null	null
2011226	80011	20112	26	1#2011225	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300252	20	null	null	0	60443#1|14#39000|3#21150	14#39000|3#21150	null	null
2011227	80011	20112	27	1#2011226	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300253	20	null	null	0	60443#1|14#39100|3#21200	14#39100|3#21200	null	null
2011228	80011	20112	28	1#2011227	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300254	20	null	null	0	60443#1|14#39200|3#21250	14#39200|3#21250	null	null
2011229	80011	20112	29	1#2011228	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300255	20	null	null	0	60443#1|14#39300|3#21300	14#39300|3#21300	null	null
2011230	80011	20112	30	1#2011229	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300256	20	null	null	0	60443#1|19#3|14#39400|3#21350	14#39400|3#21350	null	null
2011301	80011	20113	1	1#2011230	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300257	20	null	null	0	60443#1|14#39500|3#21400	14#39500|3#21400	null	null
2011302	80011	20113	2	1#2011301	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300258	20	null	null	0	60443#1|14#39600|3#21450	14#39600|3#21450	null	null
2011303	80011	20113	3	1#2011302	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300259	20	null	null	0	60443#1|14#39700|3#21500	14#39700|3#21500	null	null
2011304	80011	20113	4	1#2011303	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300260	20	null	null	0	60443#1|14#39800|3#21550	14#39800|3#21550	null	null
2011305	80011	20113	5	1#2011304	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300261	20	null	null	0	60443#1|14#39900|3#21600	14#39900|3#21600	null	null
2011306	80011	20113	6	1#2011305	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300262	20	null	null	0	60443#1|14#40000|3#21650	14#40000|3#21650	null	null
2011307	80011	20113	7	1#2011306	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300263	20	null	null	0	60443#1|14#40100|3#21700	14#40100|3#21700	null	null
2011308	80011	20113	8	1#2011307	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300264	20	null	null	0	60443#1|14#40200|3#21750	14#40200|3#21750	null	null
2011309	80011	20113	9	1#2011308	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300265	20	null	null	0	60443#1|14#40300|3#21800	14#40300|3#21800	null	null
2011310	80011	20113	10	1#2011309	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300266	20	null	null	0	60443#1|14#40400|3#21850	14#40400|3#21850	null	null
2011311	80011	20113	11	1#2011310	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300267	20	null	null	0	60443#1|14#40500|3#21900	14#40500|3#21900	null	null
2011312	80011	20113	12	1#2011311	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300268	20	null	null	0	60443#1|14#40600|3#21950	14#40600|3#21950	null	null
2011313	80011	20113	13	1#2011312	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300269	20	null	null	0	60443#1|14#40700|3#22000	14#40700|3#22000	null	null
2011314	80011	20113	14	1#2011313	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300270	20	null	null	0	60443#1|14#40800|3#22050	14#40800|3#22050	null	null
2011315	80011	20113	15	1#2011314	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300271	20	null	null	0	60443#1|14#40900|3#22100	14#40900|3#22100	null	null
2011316	80011	20113	16	1#2011315	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300272	20	null	null	0	60443#1|14#41000|3#22150	14#41000|3#22150	null	null
2011317	80011	20113	17	1#2011316	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300273	20	null	null	0	60443#1|14#41100|3#22200	14#41100|3#22200	null	null
2011318	80011	20113	18	1#2011317	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300274	20	null	null	0	60443#1|14#41200|3#22250	14#41200|3#22250	null	null
2011319	80011	20113	19	1#2011318	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300275	20	null	null	0	60443#1|14#41300|3#22300	14#41300|3#22300	null	null
2011320	80011	20113	20	1#2011319	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300276	20	null	null	0	60443#1|14#41400|3#22350	14#41400|3#22350	null	null
2011321	80011	20113	21	1#2011320	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300277	20	null	null	0	60443#1|14#41500|3#22400	14#41500|3#22400	null	null
2011322	80011	20113	22	1#2011321	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300278	20	null	null	0	60443#1|14#41600|3#22450	14#41600|3#22450	null	null
2011323	80011	20113	23	1#2011322	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300279	20	null	null	0	60443#1|14#41700|3#22500	14#41700|3#22500	null	null
2011324	80011	20113	24	1#2011323	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300280	20	null	null	0	60443#1|14#41800|3#22550	14#41800|3#22550	null	null
2011325	80011	20113	25	1#2011324	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300281	20	null	null	0	60443#1|14#41900|3#22600	14#41900|3#22600	null	null
2011326	80011	20113	26	1#2011325	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300282	20	null	null	0	60443#1|14#42000|3#22650	14#42000|3#22650	null	null
2011327	80011	20113	27	1#2011326	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300283	20	null	null	0	60443#1|14#42100|3#22700	14#42100|3#22700	null	null
2011328	80011	20113	28	1#2011327	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300284	20	null	null	0	60443#1|14#42200|3#22750	14#42200|3#22750	null	null
2011329	80011	20113	29	1#2011328	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300285	20	null	null	0	60443#1|14#42300|3#22800	14#42300|3#22800	null	null
2011330	80011	20113	30	1#2011329	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300286	20	null	null	0	60443#1|19#3|14#42400|3#22850	14#42400|3#22850	null	null
2011401	80011	20114	1	1#2011330	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300287	20	null	null	0	60443#1|14#42500|3#22900	14#42500|3#22900	null	null
2011402	80011	20114	2	1#2011401	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300288	20	null	null	0	60443#1|14#42600|3#22950	14#42600|3#22950	null	null
2011403	80011	20114	3	1#2011402	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300289	20	null	null	0	60443#1|14#42700|3#23000	14#42700|3#23000	null	null
2011404	80011	20114	4	1#2011403	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300290	20	null	null	0	60443#1|14#42800|3#23050	14#42800|3#23050	null	null
2011405	80011	20114	5	1#2011404	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300291	20	null	null	0	60443#1|14#42900|3#23100	14#42900|3#23100	null	null
2011406	80011	20114	6	1#2011405	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300292	20	null	null	0	60443#1|14#43000|3#23150	14#43000|3#23150	null	null
2011407	80011	20114	7	1#2011406	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300293	20	null	null	0	60443#1|14#43100|3#23200	14#43100|3#23200	null	null
2011408	80011	20114	8	1#2011407	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300294	20	null	null	0	60443#1|14#43200|3#23250	14#43200|3#23250	null	null
2011409	80011	20114	9	1#2011408	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300295	20	null	null	0	60443#1|14#43300|3#23300	14#43300|3#23300	null	null
2011410	80011	20114	10	1#2011409	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300296	20	null	null	0	60443#1|14#43400|3#23350	14#43400|3#23350	null	null
2011411	80011	20114	11	1#2011410	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300297	20	null	null	0	60443#1|14#43500|3#23400	14#43500|3#23400	null	null
2011412	80011	20114	12	1#2011411	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300298	20	null	null	0	60443#1|14#43600|3#23450	14#43600|3#23450	null	null
2011413	80011	20114	13	1#2011412	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300299	20	null	null	0	60443#1|14#43700|3#23500	14#43700|3#23500	null	null
2011414	80011	20114	14	1#2011413	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300300	20	null	null	0	60443#1|14#43800|3#23550	14#43800|3#23550	null	null
2011415	80011	20114	15	1#2011414	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300301	20	null	null	0	60443#1|14#43900|3#23600	14#43900|3#23600	null	null
2011416	80011	20114	16	1#2011415	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300302	20	null	null	0	60443#1|14#44000|3#23650	14#44000|3#23650	null	null
2011417	80011	20114	17	1#2011416	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300303	20	null	null	0	60443#1|14#44100|3#23700	14#44100|3#23700	null	null
2011418	80011	20114	18	1#2011417	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300304	20	null	null	0	60443#1|14#44200|3#23750	14#44200|3#23750	null	null
2011419	80011	20114	19	1#2011418	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300305	20	null	null	0	60443#1|14#44300|3#23800	14#44300|3#23800	null	null
2011420	80011	20114	20	1#2011419	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300306	20	null	null	0	60443#1|14#44400|3#23850	14#44400|3#23850	null	null
2011421	80011	20114	21	1#2011420	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300307	20	null	null	0	60443#1|14#44500|3#23900	14#44500|3#23900	null	null
2011422	80011	20114	22	1#2011421	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300308	20	null	null	0	60443#1|14#44600|3#23950	14#44600|3#23950	null	null
2011423	80011	20114	23	1#2011422	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300309	20	null	null	0	60443#1|14#44700|3#24000	14#44700|3#24000	null	null
2011424	80011	20114	24	1#2011423	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300310	20	null	null	0	60443#1|14#44800|3#24050	14#44800|3#24050	null	null
2011425	80011	20114	25	1#2011424	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300311	20	null	null	0	60443#1|14#44900|3#24100	14#44900|3#24100	null	null
2011426	80011	20114	26	1#2011425	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300312	20	null	null	0	60443#1|14#45000|3#24150	14#45000|3#24150	null	null
2011427	80011	20114	27	1#2011426	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300313	20	null	null	0	60443#1|14#45100|3#24200	14#45100|3#24200	null	null
2011428	80011	20114	28	1#2011427	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300314	20	null	null	0	60443#1|14#45200|3#24250	14#45200|3#24250	null	null
2011429	80011	20114	29	1#2011428	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300315	20	null	null	0	60443#1|14#45300|3#24300	14#45300|3#24300	null	null
2011430	80011	20114	30	1#2011429	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300316	20	null	null	0	60443#1|19#3|14#45400|3#24350	14#45400|3#24350	null	null
2011501	80011	20115	1	1#2011430	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300317	20	null	null	0	60443#1|14#45500|3#24400	14#45500|3#24400	null	null
2011502	80011	20115	2	1#2011501	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300318	20	null	null	0	60443#1|14#45600|3#24450	14#45600|3#24450	null	null
2011503	80011	20115	3	1#2011502	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300319	20	null	null	0	60443#1|14#45700|3#24500	14#45700|3#24500	null	null
2011504	80011	20115	4	1#2011503	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300320	20	null	null	0	60443#1|14#45800|3#24550	14#45800|3#24550	null	null
2011505	80011	20115	5	1#2011504	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300321	20	null	null	0	60443#1|14#45900|3#24600	14#45900|3#24600	null	null
2011506	80011	20115	6	1#2011505	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300322	20	null	null	0	60443#1|14#46000|3#24650	14#46000|3#24650	null	null
2011507	80011	20115	7	1#2011506	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300323	20	null	null	0	60443#1|14#46100|3#24700	14#46100|3#24700	null	null
2011508	80011	20115	8	1#2011507	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300324	20	null	null	0	60443#1|14#46200|3#24750	14#46200|3#24750	null	null
2011509	80011	20115	9	1#2011508	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300325	20	null	null	0	60443#1|14#46300|3#24800	14#46300|3#24800	null	null
2011510	80011	20115	10	1#2011509	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300326	20	null	null	0	60443#1|14#46400|3#24850	14#46400|3#24850	null	null
2011511	80011	20115	11	1#2011510	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300327	20	null	null	0	60443#1|14#46500|3#24900	14#46500|3#24900	null	null
2011512	80011	20115	12	1#2011511	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300328	20	null	null	0	60443#1|14#46600|3#24950	14#46600|3#24950	null	null
2011513	80011	20115	13	1#2011512	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300329	20	null	null	0	60443#1|14#46700|3#25000	14#46700|3#25000	null	null
2011514	80011	20115	14	1#2011513	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300330	20	null	null	0	60443#1|14#46800|3#25050	14#46800|3#25050	null	null
2011515	80011	20115	15	1#2011514	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300331	20	null	null	0	60443#1|14#46900|3#25100	14#46900|3#25100	null	null
2011516	80011	20115	16	1#2011515	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300332	20	null	null	0	60443#1|14#47000|3#25150	14#47000|3#25150	null	null
2011517	80011	20115	17	1#2011516	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300333	20	null	null	0	60443#1|14#47100|3#25200	14#47100|3#25200	null	null
2011518	80011	20115	18	1#2011517	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300334	20	null	null	0	60443#1|14#47200|3#25250	14#47200|3#25250	null	null
2011519	80011	20115	19	1#2011518	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300335	20	null	null	0	60443#1|14#47300|3#25300	14#47300|3#25300	null	null
2011520	80011	20115	20	1#2011519	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300336	20	null	null	0	60443#1|14#47400|3#25350	14#47400|3#25350	null	null
2011521	80011	20115	21	1#2011520	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300337	20	null	null	0	60443#1|14#47500|3#25400	14#47500|3#25400	null	null
2011522	80011	20115	22	1#2011521	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300338	20	null	null	0	60443#1|14#47600|3#25450	14#47600|3#25450	null	null
2011523	80011	20115	23	1#2011522	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300339	20	null	null	0	60443#1|14#47700|3#25500	14#47700|3#25500	null	null
2011524	80011	20115	24	1#2011523	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300340	20	null	null	0	60443#1|14#47800|3#25550	14#47800|3#25550	null	null
2011525	80011	20115	25	1#2011524	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300341	20	null	null	0	60443#1|14#47900|3#25600	14#47900|3#25600	null	null
2011526	80011	20115	26	1#2011525	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300342	20	null	null	0	60443#1|14#48000|3#25650	14#48000|3#25650	null	null
2011527	80011	20115	27	1#2011526	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300343	20	null	null	0	60443#1|14#48100|3#25700	14#48100|3#25700	null	null
2011528	80011	20115	28	1#2011527	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300344	20	null	null	0	60443#1|14#48200|3#25750	14#48200|3#25750	null	null
2011529	80011	20115	29	1#2011528	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300345	20	null	null	0	60443#1|14#48300|3#25800	14#48300|3#25800	null	null
2011530	80011	20115	30	1#2011529	1	3	7#0|2#1#2#3|2#1#2#5	1012#1	0	0	0	4300346	20	null	null	0	60443#1|19#5|14#48400|3#25850	14#48400|3#25850	null	null
2012101	80012	20121	1	0	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400154	20	null	null	0	60446#1|14#29200|3#16250	14#29200|3#16250	null	null
2012102	80012	20121	2	1#2012101	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400157	20	null	null	0	60446#1|14#29500|3#16400	14#29500|3#16400	null	null
2012103	80012	20121	3	1#2012102	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400160	20	null	null	0	60446#1|14#29800|3#16550	14#29800|3#16550	null	null
2012104	80012	20121	4	1#2012103	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400163	20	null	null	0	60446#1|14#30100|3#16700	14#30100|3#16700	null	null
2012105	80012	20121	5	1#2012104	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400166	20	null	null	0	60446#1|14#30400|3#16850	14#30400|3#16850	null	null
2012106	80012	20121	6	1#2012105	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400169	20	null	null	0	60446#1|14#30700|3#17000	14#30700|3#17000	null	null
2012107	80012	20121	7	1#2012106	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400172	20	null	null	0	60446#1|14#31000|3#17150	14#31000|3#17150	null	null
2012108	80012	20121	8	1#2012107	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400175	20	null	null	0	60446#1|14#31300|3#17300	14#31300|3#17300	null	null
2012109	80012	20121	9	1#2012108	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400178	20	null	null	0	60446#1|14#31600|3#17450	14#31600|3#17450	null	null
2012110	80012	20121	10	1#2012109	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400181	20	null	null	0	60446#1|14#31900|3#17600	14#31900|3#17600	null	null
2012111	80012	20121	11	1#2012110	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400184	20	null	null	0	60446#1|14#32200|3#17750	14#32200|3#17750	null	null
2012112	80012	20121	12	1#2012111	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400186	20	null	null	0	60446#1|14#32400|3#17850	14#32400|3#17850	null	null
2012113	80012	20121	13	1#2012112	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400188	20	null	null	0	60446#1|14#32600|3#17950	14#32600|3#17950	null	null
2012114	80012	20121	14	1#2012113	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400190	20	null	null	0	60446#1|14#32800|3#18050	14#32800|3#18050	null	null
2012115	80012	20121	15	1#2012114	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400192	20	null	null	0	60446#1|14#33000|3#18150	14#33000|3#18150	null	null
2012116	80012	20121	16	1#2012115	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400194	20	null	null	0	60446#1|14#33200|3#18250	14#33200|3#18250	null	null
2012117	80012	20121	17	1#2012116	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400196	20	null	null	0	60446#1|14#33400|3#18350	14#33400|3#18350	null	null
2012118	80012	20121	18	1#2012117	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400198	20	null	null	0	60446#1|14#33600|3#18450	14#33600|3#18450	null	null
2012119	80012	20121	19	1#2012118	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400200	20	null	null	0	60446#1|14#33800|3#18550	14#33800|3#18550	null	null
2012120	80012	20121	20	1#2012119	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400202	20	null	null	0	60446#1|14#34000|3#18650	14#34000|3#18650	null	null
2012121	80012	20121	21	1#2012120	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400204	20	null	null	0	60446#1|14#34200|3#18750	14#34200|3#18750	null	null
2012122	80012	20121	22	1#2012121	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400206	20	null	null	0	60446#1|14#34400|3#18850	14#34400|3#18850	null	null
2012123	80012	20121	23	1#2012122	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400208	20	null	null	0	60446#1|14#34600|3#18950	14#34600|3#18950	null	null
2012124	80012	20121	24	1#2012123	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400210	20	null	null	0	60446#1|14#34800|3#19050	14#34800|3#19050	null	null
2012125	80012	20121	25	1#2012124	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400212	20	null	null	0	60446#1|14#35000|3#19150	14#35000|3#19150	null	null
2012126	80012	20121	26	1#2012125	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400214	20	null	null	0	60446#1|14#35200|3#19250	14#35200|3#19250	null	null
2012127	80012	20121	27	1#2012126	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400216	20	null	null	0	60446#1|14#35400|3#19350	14#35400|3#19350	null	null
2012128	80012	20121	28	1#2012127	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400218	20	null	null	0	60446#1|14#35600|3#19450	14#35600|3#19450	null	null
2012129	80012	20121	29	1#2012128	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400220	20	null	null	0	60446#1|14#35800|3#19550	14#35800|3#19550	null	null
2012130	80012	20121	30	1#2012129	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400222	20	null	null	0	60446#1|19#3|14#36000|3#19650	14#36000|3#19650	null	null
2012201	80012	20122	1	1#2012130	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400224	20	null	null	0	60446#1|14#36200|3#19750	14#36200|3#19750	null	null
2012202	80012	20122	2	1#2012201	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400226	20	null	null	0	60446#1|14#36400|3#19850	14#36400|3#19850	null	null
2012203	80012	20122	3	1#2012202	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400228	20	null	null	0	60446#1|14#36600|3#19950	14#36600|3#19950	null	null
2012204	80012	20122	4	1#2012203	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400230	20	null	null	0	60446#1|14#36800|3#20050	14#36800|3#20050	null	null
2012205	80012	20122	5	1#2012204	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400232	20	null	null	0	60446#1|14#37000|3#20150	14#37000|3#20150	null	null
2012206	80012	20122	6	1#2012205	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400234	20	null	null	0	60446#1|14#37200|3#20250	14#37200|3#20250	null	null
2012207	80012	20122	7	1#2012206	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400236	20	null	null	0	60446#1|14#37400|3#20350	14#37400|3#20350	null	null
2012208	80012	20122	8	1#2012207	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400238	20	null	null	0	60446#1|14#37600|3#20450	14#37600|3#20450	null	null
2012209	80012	20122	9	1#2012208	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400240	20	null	null	0	60446#1|14#37800|3#20550	14#37800|3#20550	null	null
2012210	80012	20122	10	1#2012209	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400242	20	null	null	0	60446#1|14#38000|3#20650	14#38000|3#20650	null	null
2012211	80012	20122	11	1#2012210	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400243	20	null	null	0	60446#1|14#38100|3#20700	14#38100|3#20700	null	null
2012212	80012	20122	12	1#2012211	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400244	20	null	null	0	60446#1|14#38200|3#20750	14#38200|3#20750	null	null
2012213	80012	20122	13	1#2012212	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400245	20	null	null	0	60446#1|14#38300|3#20800	14#38300|3#20800	null	null
2012214	80012	20122	14	1#2012213	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400246	20	null	null	0	60446#1|14#38400|3#20850	14#38400|3#20850	null	null
2012215	80012	20122	15	1#2012214	1	3	7#0|2#4#2#3|2#4#2#5	1012#1	0	0	0	4400247	20	null	null	0	60446#1|14#38500|3#20900	14#38500|3#20900	null	null
